name	Biocide	Metal	Heat	Virulence	Acid
CP029227		pcoA,pcoB,pcoC,pcoD,pcoR,pcoS,silA,silB,silC,silF,silP,silR,silS,terB,terC,terD,terE		iucA,iucB,iucC,iutA,rmpA2	
CP001000					
CP025579					
CP033697					
CP033355					
AB823544					
CP037480					
CP007740					
CP028167					
CP036155					
CP014295					
KX957970	qacEdelta1				
NC_016864					
CP018829					
CP007049					
CP042822					
CP035381	qacEdelta1	merA,merD,merE,merR,merT			
AM990994					
CP001070					
CP000953					
CP009824					
NC_019734					
CP000670					
CP010819					
CP010362	qacL	merC			
CP039286					
CP020047					
MG516909	qacEdelta1,qacG2				
HG796352					
CP026151		arsA,arsD,arsR,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS	hsp20		
NC_008598					
CP025075					
CP044075	qacEdelta1	merC,merP,merR,merT			
CP002510					
NC_004341					
CP011480					
HG796342					
MH220287	qacEdelta1,qacG2				
CP026705					
CP023427					
JX065630					
NC_017242					
CP021857					
NC_017356					
CP013954		arsB,arsC,arsR			
CP001596					
CP039501					
HG514500					
CP041937					
CP001267					
CP015800					
CP009071					
AP018412					
NC_023286					
CP020112					
MG800340					
AP017656					
CP019439					
CP016712					
NC_001399					
NC_017421					
CP017023					
NC_019168					
NC_019696					
CP033244					
CP034822					
MH830362					
CP001457					
CP014096					
AP019776					
CP030853					
MF191707					
CP012988					
KT352922					
MG904992	qacEdelta1				
JX194159					
CP017773					
CP001206					
LT985300					
CP018973					
CP031409					
CP033467					
CP029951					
CP036936					
CP014391					
CP041516					
MH594122					
CP023797					
CP024986					
KY454616					
CP028717	qacEdelta1				
CP033203					
KC853434					
MK423762	qacEdelta1	merA,merD,merE,merP,merR,merT			
CP028168	qacEdelta1	merC,merP,merR,merT			
CP031181					
CP013999					
EU602348					
AP019752					
CP009115		merC			
CP018710	qacEdelta1	merA,merB,merD,merE,merP,merR,merT			
NC_019079					
KY007017				cvaC,iroB,iroC,iroD,iroE,iroN,iss,iucA,iucB,iucC,iucD,iutA,mchF	
CP018921					
CP014569					
MG299151	qacEdelta1				
CP015329					
CP016035	qacEdelta1				
NC_017669					
CP043944	qacEdelta1			iucA,iucB,iucC,iucD,iutA	
LN681232					
KU254577	qacEdelta1	merD,merE,merF,merP,merR,merT			
KP099552	qacEdelta1				
CP035756					
CP037489					
NC_012209					
CP005087					
CP034676					
MF062093					
MK973075					
KT223772					
CP032413					
CP018679					
CP034832	qacEdelta1	silP,terD,terW,terZ			
MH234498					
CP034472					
MF150118	qacEdelta1				
KY513281					
CP002610					
CP014386		cadD			
CP017592					
AB702969				eatA	
CP027532					
CP005190					
CP015175	qacC				
CP023496					
NC_011061					
CP009066					
MF156697	qacEdelta1			iucA,iucB,iucC,iucD,iutA	
CP044649					
MH133192					
NC_011667					
CP017059	qacEdelta1	merA,merC,merD,merE,merP,merR,merT			
FN650141					
CP017041					
AP017461					
GQ900424		cadD			
MK439385					
CP014514					
CP035907					
CP007135				ehxA,etpD	
CP032638					
CP042372					
KF705206					
CP028317					
CP001513					
CP016522					
NC_019006					
LR134444					
AM889287					
NC_008445					
CP031589					
CP001478					
AP014823					
AF312688					
CP044664					
NC_013191					
CP041088					
KX960110	qacEdelta1				
CP034047					
MK753228					
GU080065					
NC_019122				iucA,iucB,iucC,iucD,iutA	
CP017869					
KX388535					
NC_012521					
CP028637				ehxA,espP,etpD,katP,toxB	
FN554922					
NC_008385					
CP021947	qacEdelta1				
CP024631					
AP018758	qacEdelta1	arsA,arsD,arsR			
CP040739					
JF267651	qacEdelta1	merC,merP,merR,merT			
KT937281					
NC_018687					
NC_006829					
NC_010877					
MF133496					
CP000229					
KP324996					
NC_012661					
NC_013544					
CP000938					
HQ637382					
CP014110				senB	
CP022931					
CP016082					
KY000058					
KY288024	qacEdelta1				
CP032499					
NC_009137					
CP014920					
AP017976					
CP000242					
KY657478					
KC609322					
CP012285					
GQ919031					
CP035268					
CP035663					
CP009666					
CR628338					
CP035118					
CP030714		cadD			
KU295135					
CP021008					
JQ663598					
CP012058					
CP020476					
CP025912				ltcA	
AP011136					
CP034019					
CP001285					
CP021873					
CP023678					
CP000794					
KT207463					
CP030413		cadD			
CP002384					
CP021817					
NC_019956					
NC_021519					
FN822747					
MF943217		pcoA,pcoB,pcoC,pcoD,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS,terB,terC,terD,terE		iroB,iroC,iroD,iroN,iucA,iucB,iucC,iutA,rmpA,rmpA2,rmpC,rmpD	
CP000966					
JQ996148					
GU562624					
NC_013350	qacC				
CP006268					
MK275626					
CP015640					
CP013794					
CP000835					
AP008234					
AP018407					
NC_021668					
CP028553	qacEdelta1				
NC_017833					
CP043439		merA,merD,merE,merP,merR,merT			
CP039651					
NC_019290					
NC_017553					
JX283456		merA,merC,merD,merE,merR,merT			
CP001310					
CP021322					
MK715437					
NC_011076				cvaC,iroB,iroC,iroD,iroE,iroN,iss,iucA,iucB,iucC,iucD,iutA,mchF	
AP019858					
LT591900					
CP033803					
NC_013442					
NC_014719					
CP023918	qacEdelta1				
CP020770					
NC_004944					
NC_020959					
KC344732					
CP015038					
MK205416		merA,merB,merD,merE,merP,merR,merT			
HG380318					
CP023944					
CP024184					
CP006661	qacEdelta1				
AP018682					
KY000032					
CP024336					
CP001314					
CP030402					
CP012909					
CP000754					
NC_014504					
KR869777					
LS992184	qacEdelta1	merA,merB,merD,merE,merP,merR,merT			
CP029565					
AP019744					
CP020997					
CP014908					
LT882699		merA,merC,merD,merE,merP,merR,merT			
CP013056					
NC_015728					
CP023530				aap,aar,aatA,aggA,aggC,aggD,aggR,sepA	
KJ484634	qacL	merR			
CP038457					
CP011580	qacEdelta1	merB,merD,merR			
CP027494	qacJ				
KU644676					
CP001910					
KX377410					
CP042479					
CP031647					
CP011106					
CP024791					
CP024562					
CP010718					
CP026587		pcoA,pcoB,pcoC,pcoD,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS,terB,terC,terD,terE		iroB,iroC,iroD,iroN,iucA,iucB,iucC,iutA,rmpA,rmpA2,rmpC,rmpD	
NC_021526					
MG825377					
CP042366					
AY079201					
CP004041					
CP012912					
CP019115					
CP033799		arsA,arsD,arsR,ncrA,ncrB,ncrC,ncrY			
CP040086					
NC_013354				ehxA,etpD	
NC_004836					
CP015251					
CP017464		arsB,arsC,arsR			
LT635652					
CP034731					
NC_009474					
NC_014123					
CP002406					
LT963393					
CP029877	qacEdelta1	merC,merP,merR,merT			
HE603111				aap,aar,aatA,agg3A,agg3B,agg3C,agg3D,aggR,astA	
NC_005232					
NC_002056					
CP018033					
NC_012562					
KX786648	qacEdelta1				
CP009797					
CP043553					
NC_016838					
MF156713	qacEdelta1				
CP014512					
CP009921					
FJ628167	qacE	merC,merP,merR,merT			
CP024031					
AB983195					
NC_011973					
KJ830768					
KT852335					
AP014943		arsB,arsC,arsR,mco			
KU932030					
CP033562					
CP031597					
AP017460					
CP031111					
CP006855					
NC_016746					
CP034739				cvaC,iroB,iroC,iroD,iroE,iroN,iss	
CP033037					
CP032842	qacEdelta1	merA,merD,merE,merR,merT,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS,terD,terW,terZ			
AP003603					
CP016356					
CP023894					
CP024366					
CP003998					
KY399974					
CP041736					
CP017879					
CP016276					
CP022454					
MF422120					
AP014868					
CP014115		cadD			
FR745876					
MH760469	qacEdelta1				
NC_012251					
CP035016					
CP018318	qacEdelta1	merA,merB,merD,merE,merP,merR,merT			
CP024387					
CP035134					
NC_006904					
CP031658					
JN232517					
CP014125					
CP019741					
NC_004720					
CP037509					
KJ547696					
AP018542					
JN180627					
CP003270					
CP045262					
CP025553					
CP033449					
CP009849					
CP023812					
LT963397					
AP018572					
CP022277					
KJ484638					
KR827392	qacEdelta1				
CP008736	qacEdelta1				
HG796462					
JN253636					
CP000620					
CP022495		pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS			
CP041555					
CP034127					
CP026974		merA,merD,merE,merP,merR,merT			
CP014380					
CP015422					
NC_009431					
KP776609					
CP019851					
NC_020227					
CP033122					
NC_011796					
AJ550510					
KY887596	qacEdelta1,qacG2				
MF344560					
MF770240					
CP014090					
CP036741					
NC_015920					
MF344565	qacEdelta1	merA,merD,merE,merR,merT,terB,terC,terD			
CP035753				aar,hlyA-alpha,pet	
CP003762					
CP033217					
DQ119297					
CP025637				ybtP,ybtQ	
NC_021990					
CP017263					
CP014345					
CP012463					
CP024044					
LC201957					
NC_005247					
CP001119					
NC_010543					
CP042629				hlyA-alpha,sta1,stb	
CP002748					
MK323040					
CP000275					
CP026336					
CP021205					
CP042648					
AP021852					
KF652072					
CP028957					
CP016568					
CP018741					
CP010660					
NC_008545					
CP018705	qacEdelta1				
CP009119					
HG969193					
CP045387					
CP025455					
CP031564		merB,merD,merE,merR,merT		astA	
CP041758					
CP032753					
LT963407					
CP028785					
CP023650					
CP002862					
CP009999					
CP032792				ehxA,espP,etpD,katP,toxB	
CP039317					
FJ755814					
CP043220					
CP021923					
CP018069					
NC_019294					
CP032366					
CP026414					
CP017381					
CP007664					
KU695535					
CP035378					
AP017344					
CP017320					
NC_012254					
CP016917					
CP022937					
CP034765					
KJ830769					
CP031445					
CP042396					
KF954760		ncrA,ncrB,ncrC,ncrY			
KP691640					
AP014643					
NC_019060					
CP011666					
CP012432					
CP021183					
NC_015661					
CP006775					
CP010772					
FN392238					
CU468130					
CP019939					
FJ012880					
CP014372					
CP016822					
CP042411					
CP006625					
CP012511					
KC871566					
CP036595					
KM659098					
NC_010124					
NC_020275					
CU928159				aap,aar,aatA,agg3A,agg3B,agg3C,agg3D,aggR,astA	
CP000452					
CP012532					
CP006052					
CP034049					
CP024220					
CP038649					
AB473550					
CU928146				cvaC,iroB,iroC,iroD,iroE,iroN,iss,iucA,iucB,iucC,iucD,iutA,mchF	
NC_016772					
CP010328					
CP026173		merD,merE,merP,merR,merT			
KY612500					
CP017266					
NC_001381					
HG796495					
CP030289				mchF	
CP042500		arsA,arsD,arsR,merD,merE,merP,merR,merT,pcoA,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS			
AP021851					
GU080069					
NC_013090					
CP014178					
NC_016981					
CP029688					
CP023904					
JX174168					
CP021016					
CP026390		merA,merD,merE,merR,merT,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS,terD			
CP025517	qacEdelta1	merA,merC,merD,merE,merR,merT			
CP021002					
MF133495		merC,merP,merR,merT			
CP022558					
CP025337					
GU080068					
CP003562					
JQ796371					
NC_013550		cadD			
CP009882					
AY673960					
NC_022913					
NC_005018					
CP009965					
CP019274					
CP016421					
NC_014317					
CP001558					
CP034165					
CP000135					
U74623					
CP031752					
NC_019085					
GQ900445					
CP032854					
CP000858					
CP026134					
EU186381					
AB736082					
CP044260					
KY563785					
LC477138					
CP031940					
NC_015065					
CP028585					
CP014986					
CP040697	qacEdelta1	merA,merD,merE,merR,merT			
CP015333					
CP033121					
NC_001767					
CP007702					
NC_015876					
CP013813					
CP028184		cadC			
CP016832					
CP020434					
CP003994					
CP005971					
MH491004	qacEdelta1	terD,terW,terZ			
CP025809					
CP026687					
CP026306					
NC_017565		arsB,arsC,arsH,arsR			
HQ622576					
KF418775					
CP028931	qacEdelta1	merA,merD,merE,merR,merT			
CP025634		terB,terC,terD,terE		iroB,iroC,iroD,iroN,iucA,iucB,iucC,iutA,rmpA,rmpC,rmpD	
HQ624979					
NC_013347		arsB,arsC,arsR,cadC,merA,merB,merT			
CP014447	qacC				
HE651325					
MG558000	qacEdelta1				
CP036192		merR			
LT907976					
CP027585				ehxA,epeA,espP,iha,subA,subB	
CP017095	qacA,qacR	cadD			
CP026146					
JF274987					
CP014370		cadD			
NC_013121					
CP010012					
NC_021497					
KX523904					
CP042562					
CP017109					
KX443399					
CP038165					
CP015940					
CP040399					
NC_008442					
CP020904					
MN232186					
CP023556					
CP001545					
CP032392					
CP005940					
CP014803					
CP014846					
CP035014					
CP028958					
CP018434	qacEdelta1	arsA,arsD,arsR,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS	hsp20		
NC_011367					
CP009650					
AP018296					
CP040543					
AP012043					
HG796521					
CP024782					
CP023796					
CP014680					
MG598816					
CP003608					
NC_008691					
CP026219					
CP041209		merA,merB,merD,merE,merP,merR,merT			
LT599050					
CP018767		cadD			
NC_021817					
AP019010					
NC_006974					
CP017302					
HG793096					
NC_012154					
CP012954					
CP019637					
NC_014832					
CP028805					
NC_022598				etb	
CP010187					
CP028658				ehxA,espP,etpD,katP,toxB	
CP014900					
CP032165	qacEdelta1			senB	
CP010428					
CP013938					
CP010120					
CP017145					
CP019319					
CP028794					
CP009432					
CP030597		cadD			
MH067973					
AY171301					
CP021332					
DQ452864					
CP006786					
LT985320					
CP040043					
CP018244				ehxA,espP,etpD,katP,toxB	
JQ432563					
CP026131					
CP002698					
NC_009795					
KC920664					
NC_004851				capU,ipaD,ipaH9.8,sepA,virF	
CP010015					
CP009917					
CP037074					
CP016799					
KR259132					
CP043021					
CP018945	qacEdelta1				
HG422566					
CP042821					
AP003139		arsB,arsC,arsR,cadD			
DQ069059					
CP032199					
CP019248		arsA,arsD,arsR			
NC_012089					
CP020881					
NC_013129					
NC_009435					
AE000784					
CP021915					
CP039027					
NC_009713					
CP034116	qacC				
CP037062					
CP000375					
CP038660					
CP001382					
NC_011225					
CP014218					
CP002732				astA,ltcA,stb	
NC_001763					
JN983044					
KY000036					
CP033883					
CP028874					
CP036307	qacEdelta1	arsA,arsD,arsR,pcoA,pcoB,pcoC,pcoD,pcoR,pcoS,silA,silB,silE,silF,silP,silR,silS	hsp20		
CP035343					
NC_011334					
CP033522					
CP012271					
CP042248					
CP032361					
CP029662		cadD		sed,sej,ser	
CP002288					
NC_024992		arsA,arsD,arsR,merA,merD,merE,merR,merT,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS	hsp20		
LS999561					
CP034400					
AP018333					
CP012423					
CP036777					
CP034081					
LT592162					
CP000385					
CP027379					
CP031094					
CP018998	qacEdelta1				
CP033074					
AY780631					
CP013752					
KP984530					
CP027305					
KY595964					
CP036412					
CP024196					
AP017604					
CP040920					
CP016551					
CP034963					
CP016550					
NC_011847					
CP042632					
MG869623					
NC_022605					
AP014832					
CP022288					
CP010793					
CP011332				aap,aar,aatA,aggA,aggB,aggC,aggD,aggR,sepA	
CP031082					
CP000022					
AB570326					
MG764551	qacEdelta1	arsA,arsD,arsR,pcoA,pcoB,pcoC,pcoD,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS	hsp20		
CP013339		arsA,arsD,arsR			
AP011146					
NC_017489					
KU254579					
CP015042					
NC_010332					
CP010898					
CP028692				ehxA,espP,etpD,katP,toxB	
CP041278					
CP037868					
NC_006909					
CP026575					
KM506769	qacEdelta1				
CP004132					
CP025614					
CP023908					
CP024055				ehxA,espP,katP	
AP014581					
NC_017224					
CP017144					
CP028633					
KJ776578					
CP009109					
CP000834					
NC_013300					
NC_012550					
CP000823					
CP014367		cadD			
CP044267					
HQ848325					
HM050421					
CP015156					
NC_020420					
AP014721					
KX574671					
CP007730		merC			
NC_010905					
KT852336					
MH234497					
CP009916					
AY948117					
KF278750					
CP014073		arsA,arsD,arsR,merD,merE,merP,merR,merT,pcoA,pcoB,pcoC,pcoD,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS			
JN983046				iucA,iucB,iucC,iucD,iutA	
CP022681					
CP032262					
CP036774					
JQ246438					
CP028919					
CP014292					
L25529					
CP022458					
CP023914					
CP044035					
CP000842					
CP017230					
CP011453					
CP023732					
NC_017159					
CP029359					
CP029645	qacEdelta1	merC,merP,merR,merT			
CP021949					
CP036400					
CP012755					
NC_015917					
CP036301					
CP003478					
CP033571					
CP020561					
GU937616					
CP024977					
NC_014208					
CP042639	qacEdelta1,qacL	pcoC,silB,silC,silE,silF,silR,silS,terW,terZ			
CP031587					
DQ518171					
CP004129					
CP033585					
CP044112					
NC_013298		cadD			
CP012876					
JN797501					
CP009321					
CP026394		arsD,arsR,pcoA,pcoR,silA,silP,silR			
KJ406378					
NC_008758					
CP045358					
CP014351					
CP034674					
CP039024					
CP034542					
CP024242					
CP009214					
NC_019217					
CP001239					
MK973073					
GQ900404					
CP013691					
CP039305					
CP025148		arsA,arsD,arsR,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS	hsp20		
GU380289					
NC_004565					
CP042050					
CP034085					
AF291751					
CP025252	qacEdelta1	merC,merP,merR,merT			
CP022612	qacEdelta1	merA,merD,merE,merR,merT,terB,terC,terD,terE			
NC_010867					
KX291024					
CP026413					
GU722199					
KX348144					
CP019080					
HG796801					
CP027610					
CP036449					
NC_015066					
CP019223					
NC_021185					
CP026779				capU,ipaD,ipaH4,ipaH9.8,virF	
NC_017396					
CP036565					
CP023830					
NC_008489					
AP011137					
CP022136					
AE016831					
CP023993					
CP027488					
CP024519					
KR905389					
AP012542					
KY863418	qacEdelta1	merA,merD,merE,merR,merT,pcoS,terD,terW,terZ			
CP025740					
CP010757					
HE616530					
MG825379					
KC734563					
NC_021225					
CP014526					
AF030624					
CP014582					
MG598815					
CP011138					
CP038236					
AY943953					
CP014756					
CP033323					
CP030414		cadD			
NC_007971		merA,merD,merE,merP,merR,merT			
NC_005006					
CP003294					
NC_020563					
NC_004671					
AF469113					
CP001753					
NC_021076					
AP019550	qacEdelta1				
MK965545					
AY033498					
CP010746					
CP002664					
CP023716					
CP036569					
CP030758					
MG019962					
CP021739					
FN429028					
CP010248					
CP026339					
CP011523					
NC_009660					
CP024513					
GQ353340					
CP021180	qacEdelta1			senB	
CP034164					
CP038594					
KT990220					
MF449287					
NC_012547	qacC				
CP034277					
AP014820					
LT963411					
NC_005863					
NC_010097					
CP019187		arsD,arsR,merA,merD,merE,merR,merT,pcoA,pcoR,silA,silP,silR			
NC_019535					
CP035910					
CP023989					
MG053312		pcoA,pcoB,pcoC,pcoD,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS,terB,terC,terD,terE		iroB,iroC,iroD,iroN,iucA,iucB,iucC,iutA,rmpA,rmpC,rmpD	
NC_018532					
CP032182					
CP020078					
CP022543					
CP033514	qacEdelta1				
CP011050		arsA,arsD,arsR,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS			
CP028577					
LN833432	qacEdelta1				
CP023791					
CP020062	qacEdelta1	silA,silB,silC,silE,silF,silP,silR,silS			
CP021407					
AY780632					
LT985255					
CP023846					
NC_015171					
NC_011881					
CP012000		merC			
KY075655					
CP034795				ehxA,espP,etpD,katP,toxB	
CP010631					
CP025464					
CP040049					
MK388209	qacEdelta1				
