name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
ERR5355742	-	O2/O50	H4	O2/O50:H4	-	Based on 3 allele(s)	wzx:0.939;wzy:1;fliC:1;	O2-1-wzx-origin;O2-2-wzy-origin;H4-2-fliC-origin;	99.916;100;100;	94;100;100;	contig00021;contig00096;contig00023;	1-1187;1034-1996;52857-53906;	1187;963;1050;	v1.0 (11-03-2020)	High similarity O-antigen group 7:O2/O50 as per A.Iguchi et.al (PMID: 25428893)
AUSMDU00014388	-	O157	H7	O157:H7	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O157-1-wzx-origin;O157-118-wzy;H7-1-fliC-origin;	100;100;100;	100;100;100;	contig00019;contig00019;contig00043;	66554-67945;64686-65852;7310-9067;	1392;1167;1758;	v1.0 (11-03-2020)	-
ERR5355925	-	O25	H4	O25:H4	-	Based on 3 allele(s)	wzx:0.96;wzy:0.957;fliC:1;	O25-1-wzx-origin;O25-2-wzy-origin;H4-2-fliC-origin;	96.032;95.673;100;	100;100;100;	contig00026;contig00026;contig00014;	28572-29831;31984-33046;38315-39364;	1260;1063;1050;	v1.0 (11-03-2020)	-
AUSMDU00015697	-	O9	H9	O9:H9	-	Based on 3 allele(s)	wzm:1;wzt:1;fliC:1;	O9-14-wzm;O9-20-wzt;H9-3-fliC;	100;100;100;	100;100;100;	contig00037;contig00037;contig00002;	36954-37739;35656-36951;175618-177630;	786;1296;2013;	v1.0 (11-03-2020)	-
AUSMDU00010592	-	O25	H4	O25:H4	-	Based on 3 allele(s)	wzx:0.96;wzy:0.957;fliC:1;	O25-1-wzx-origin;O25-2-wzy-origin;H4-2-fliC-origin;	96.032;95.673;100;	100;100;100;	contig00005;contig00005;contig00022;	3567-4826;352-1414;3187-4236;	1260;1063;1050;	v1.0 (11-03-2020)	-
TEA_A4_9	-	O182	H25	O182:H25	-	Based on 3 allele(s)	wzx:0.625;wzy:0.634;fliC:1;	O182-1-wzx-origin;O182-2-wzy-origin;H25-11-fliC;	99.177;99.104;100;	63;64;100;	CADGUS010000193.1;CADGUS010000213.1;CADGUS010000038.1;	1759-2609;1-781;7102-8421;	851;781;1320;	v1.0 (11-03-2020)	-
SRR11355614	-	O109	H21	O109:H21	-	Based on 2 allele(s)	wzx:1;fliC:1;	O109-4-wzx;H21-12-fliC;	100;100;	100;100;	contig00131;contig00028;	1670-3034;22339-23814;	1365;1476;	v1.0 (11-03-2020)	-
AUSMDU00011867	-	O25	H4	O25:H4	-	Based on 3 allele(s)	wzx:0.864;wzy:0.77;fliC:1;	O25-3-wzx;O25-2-wzy-origin;H4-2-fliC-origin;	95.961;96.249;100;	90;80;100;	contig00002;contig00096;contig00012;	1-1139;210-1062;30958-32007;	1139;853;1050;	v1.0 (11-03-2020)	-
AUSMDU00010777	-	O25	H4	O25:H4	-	Based on 3 allele(s)	wzx:0.96;wzy:0.909;fliC:1;	O25-1-wzx-origin;O25-2-wzy-origin;H4-2-fliC-origin;	96.032;95.734;100;	100;95;100;	contig00024;contig00092;contig00014;	89771-91030;1-1008;108528-109577;	1260;1008;1050;	v1.0 (11-03-2020)	-
TEA_B1940	-	-	H19	-:H19	-	Based on 1 allele(s)	fliC:0.99;	H19-2-fliC-origin;	99.946;	99;	CADHKI010000059.1;	5194-7029;	1836;	v1.0 (11-03-2020)	-
AUSMDU00016924	-	O25	H4	O25:H4	-	Based on 3 allele(s)	wzx:0.96;wzy:0.524;fliC:1;	O25-1-wzx-origin;O25-2-wzy-origin;H4-2-fliC-origin;	96.032;95.345;100;	100;55;100;	contig00020;contig00156;contig00028;	138-1397;157-736;24641-25690;	1260;580;1050;	v1.0 (11-03-2020)	-
AusGEM_00888	-	O154	H10	O154:H10	-	Based on 3 allele(s)	wzx:0.999;wzy:1;fliC:1;	O154-1-wzx-origin;O154-2-wzy-origin;H10-17-fliC;	99.923;100;100;	100;100;100;	contig00029;contig00029;contig00002;	62081-63373;57872-58912;133041-134303;	1293;1041;1263;	v1.0 (11-03-2020)	-
TEA_E5795	-	O170	H5	O170:H5	-	Based on 3 allele(s)	wzx:0.986;wzy:0.989;fliC:1;	O170-3-wzx;O170-2-wzy-origin;H5-2-fliC-origin;	98.558;98.892;100;	100;100;100;	CADFUZ010000001.1;CADFUZ010000001.1;CADFUZ010000001.1;	557486-558733;553477-554649;379181-380491;	1248;1173;1311;	v1.0 (11-03-2020)	-
TEA_4_1_C3	-	O15	H18	O15:H18	-	Based on 2 allele(s)	wzx:1;fliC:1;	O15-4-wzx;H18-1-fliC-origin;	100;100;	100;100;	CADHRB010000266.1;CADHRB010000019.1;	2309-3553;42203-43867;	1245;1665;	v1.0 (11-03-2020)	-
TEA_POSS_77	-	O8	H7	O8:H7	-	Based on 3 allele(s)	wzm:1;wzt:0.998;fliC:1;	O8-10-wzm;O8-3-wzt-origin;H7-4-fliC-origin;	100;99.835;99.659;	100;100;100;	CADFVJ010000001.1;CADFVJ010000001.1;CADFVJ010000001.1;	241757-242551;240543-241757;97445-99202;	795;1215;1758;	v1.0 (11-03-2020)	-
AUSMDU00034108	-	-	H9	-:H9	-	Based on 1 allele(s)	fliC:1;	H9-1-fliC-origin;	99.95;	100;	contig00002;	116378-118390;	2013;	v1.0 (11-03-2020)	-
SRR14160815	-	O17/O77/O44/O106/O73	H18	O17/O77/O44/O106/O73:H18	-	Based on 3 allele(s)	wzx:0.999;wzy:0.999;fliC:1;	O17-1-wzx-origin/O77-1-wzx-origin;O17-2-wzy-origin/O77-3-wzy-inhouse;H18-1-fliC-origin;	99.919;99.925;100;	100;100;100;	contig00022;contig00022;contig00001;	19565-20800;20842-22173;106737-108401;	1236;1332;1665;	v1.0 (11-03-2020)	High similarity O-antigen group 9:O17/O44/O73/O77/O106 as per A.Iguchi et.al (PMID: 25428893)
AusGEM_00019	-	O78	H4	O78:H4	-	Based on 3 allele(s)	wzx:0.999;wzy:1;fliC:1;	O78-4-wzx;O78-5-wzy;H4-2-fliC-origin;	99.929;100;100;	100;100;100;	contig00002;contig00002;contig00014;	25356-26771;29498-30619;40802-41851;	1416;1122;1050;	v1.0 (11-03-2020)	-
SRR12398591	-	O157	H7	O157:H7	-	Based on 2 allele(s)	wzx:0.57;fliC:1;	O157-16-wzx;H7-1-fliC-origin;	100;100;	57;100;	contig00431;contig00092;	1-791;12573-14330;	791;1758;	v1.0 (11-03-2020)	-
AUSMDU00034379	-	O102	H6	O102:H6	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:0.99;	O102-6-wzx;O102-9-wzy;H6-17-fliC;	100;100;99.279;	100;100;100;	contig00004;contig00004;contig00006;	30552-31739;28419-29549;30129-31793;	1188;1131;1665;	v1.0 (11-03-2020)	-
TEA_C3_40	-	-	H4	-:H4	-	Based on 1 allele(s)	fliC:1;	H4-1-fliC-origin;	99.905;	100;	CADHLO010000200.1;	5169-6218;	1050;	v1.0 (11-03-2020)	-
SRR7724635	-	O25	H4	O25:H4	-	Based on 3 allele(s)	wzx:0.96;wzy:0.909;fliC:1;	O25-1-wzx-origin;O25-2-wzy-origin;H4-2-fliC-origin;	96.032;95.734;100;	100;95;100;	contig00024;contig00044;contig00015;	89522-90781;2-1009;38259-39308;	1260;1008;1050;	v1.0 (11-03-2020)	-
AUSMDU00014582	-	-	H18	-:H18	-	Based on 1 allele(s)	fliC:0.97;	H18-2-fliC;	97.187;	100;	contig00023;	30267-31937;	1671;	v1.0 (11-03-2020)	-
AusGEM_00212	-	O167	H4	O167:H4	-	Based on 3 allele(s)	wzx:1;wzy:0.998;fliC:1;	O167-4-wzx;O167-5-wzy;H4-2-fliC-origin;	100;99.84;100;	100;100;100;	contig00001;contig00001;contig00010;	15101-16366;9725-10975;92670-93719;	1266;1251;1050;	v1.0 (11-03-2020)	-
AUSMDU00034386	-	O8	H9	O8:H9	-	Based on 3 allele(s)	wzx:0.999;wzy:1;fliC:1;	O8-5-wzx-origin;O8-7-wzy-origin;H9-1-fliC-origin;	99.916;100;99.95;	100;100;100;	contig00006;contig00006;contig00014;	36837-38024;38014-39255;58218-60230;	1188;1242;2013;	v1.0 (11-03-2020)	-
TEA_C2_53	-	O11	H4	O11:H4	-	Based on 3 allele(s)	wzx:0.88;wzy:0.52;fliC:1;	O11-1-wzx-origin;O11-2-wzy-origin;H4-1-fliC-origin;	100;100;99.905;	88;52;100;	CADHGY010000058.1;CADHGY010000343.1;CADHGY010000093.1;	78489-79572;288-934;12510-13559;	1084;647;1050;	v1.0 (11-03-2020)	-
AusGEM_00132	-	O2	H5	O2:H5	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O2-7-wzx;O2-16-wzy;H5-2-fliC-origin;	100;100;100;	100;100;100;	contig00001;contig00001;contig00003;	656862-658124;659836-660798;133991-135301;	1263;963;1311;	v1.0 (11-03-2020)	High similarity O-antigen group 7:O2/O50 as per A.Iguchi et.al (PMID: 25428893)
TEA_B1661	-	O1	H34	O1:H34	-	Based on 2 allele(s)	wzx:0.49;fliC:1;	O1-5-wzx;H34-5-fliC;	100;100;	49;100;	CADHOE010000010.1;CADHOE010000071.1;	1-597;54030-55667;	597;1638;	v1.0 (11-03-2020)	-
AUSMDU00004839	-	-	H25	-:H25	-	Based on 1 allele(s)	fliC:1;	H25-2-fliC-origin;	100;	100;	contig00022;	12732-14063;	1332;	v1.0 (11-03-2020)	-
SRR11341646	-	O9	H23	O9:H23	-	Based on 3 allele(s)	wzm:1;wzt:1;fliC:1;	O9-9-wzm-origin;O9-7-wzt-origin;H23-2-fliC;	100;100;99.943;	100;100;100;	contig00001;contig00001;contig00001;	599696-600481;598398-599693;461799-463565;	786;1296;1767;	v1.0 (11-03-2020)	-
AusGEM_00379	-	O21	H14	O21:H14	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:0.97;	O21-3-wzx;O21-2-wzy-origin;H14-4-fliC;	100;100;97.217;	100;100;100;	contig00002;contig00002;contig00002;	307257-308492;310781-311863;448419-450071;	1236;1083;1653;	v1.0 (11-03-2020)	-
TEA_E5021	-	O66	H25	O66:H25	-	Based on 2 allele(s)	wzx:0.659;fliC:1;	O66-1-wzx-origin;H25-11-fliC;	99.888;100;	66;100;	CADHFL010000290.1;CADHFL010000100.1;	1-889;4847-6166;	889;1320;	v1.0 (11-03-2020)	-
ERR5355751	-	O83	H1	O83:H1	-	Based on 3 allele(s)	wzx:0.977;wzy:1;fliC:1;	O83-1-wzx-origin;O83-2-wzy-origin;H1-1-fliC-origin;	99.645;100;100;	98;100;100;	contig00006;contig00030;contig00009;	310883-312290;87-1322;7392-9179;	1408;1236;1788;	v1.0 (11-03-2020)	-
ERR5355737	-	O16	H6	O16:H6	-	Based on 3 allele(s)	wzx:1;wzy:0.999;fliC:1;	O16-1-wzx-origin;O16-2-wzy-origin;H6-3-fliC-origin;	100;99.914;99.578;	100;100;100;	contig00012;contig00012;contig00004;	43706-44953;46064-47230;350063-351721;	1248;1167;1659;	v1.0 (11-03-2020)	-
AusGEM_00176	-	O15	H18	O15:H18	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O15-4-wzx;O15-8-wzy;H18-1-fliC-origin;	100;100;100;	100;100;100;	contig00026;contig00026;contig00013;	33216-34460;31005-32183;93970-95634;	1245;1179;1665;	v1.0 (11-03-2020)	-
AusGEM_00694	-	O96	H7	O96:H7	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O96-4-wzx;O96-6-wzy;H7-3-fliC-origin;	100;100;100;	100;100;100;	contig00010;contig00010;contig00005;	144924-146171;141616-142866;287214-288971;	1248;1251;1758;	v1.0 (11-03-2020)	-
SRR12398585	-	O157	H7	O157:H7	-	Based on 3 allele(s)	wzx:0.99;wzy:0.559;fliC:1;	O157-1-wzx-origin;O157-8-wzy-origin;H7-1-fliC-origin;	100;99.849;100;	99;56;100;	contig00191;contig00058;contig00051;	1-1372;26602-27262;7600-9357;	1372;661;1758;	v1.0 (11-03-2020)	-
AUSMDU00022676	-	O1	H6	O1:H6	-	Based on 2 allele(s)	wzx:1;fliC:1;	O1-1-wzx-origin;H6-17-fliC;	100;99.637;	100;100;	contig00031;contig00020;	45016-46242;11134-12780;	1227;1653;	v1.0 (11-03-2020)	-
TEA_E5183	-	O8	H9	O8:H9	-	Based on 3 allele(s)	wzm:1;wzt:1;fliC:0.99;	O8-1-wzm-origin;O8-3-wzt-origin;H9-5-fliC;	100;100;99.354;	100;100;100;	CADHCS010000124.1;CADHCS010000124.1;CADHCS010000045.1;	2824-3618;3618-4832;52191-54203;	795;1215;2013;	v1.0 (11-03-2020)	-
TEA_E7648	-	O36	H42	O36:H42	-	Based on 2 allele(s)	wzx:0.64;fliC:1;	O36-6-wzx;H42-13-fliC;	100;100;	64;100;	CADHRM010000478.1;CADHRM010000205.1;	1-800;28750-30029;	800;1280;	v1.0 (11-03-2020)	-
TEA_E8272	-	O9	H21	O9:H21	-	Based on 3 allele(s)	wzm:1;wzt:1;fliC:1;	O9-14-wzm;O9-19-wzt;H21-10-fliC;	100;100;99.932;	100;100;100;	CADHEY010000118.1;CADHEY010000118.1;CADHEY010000047.1;	2294-3079;3082-4377;22420-23895;	786;1296;1476;	v1.0 (11-03-2020)	-
AusGEM_00840	-	O11	H1	O11:H1	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O11-1-wzx-origin;O11-2-wzy-origin;H1-11-fliC;	100;100;99.944;	100;100;100;	contig00004;contig00004;contig00001;	320202-321437;322168-323403;394003-395790;	1236;1236;1788;	v1.0 (11-03-2020)	-
AusGEM_00911	-	O9	H30	O9:H30	-	Based on 3 allele(s)	wzm:1;wzt:1;fliC:1;	O9-14-wzm;O9-19-wzt;H30-1-fliC-origin;	100;100;100;	100;100;100;	contig00040;contig00040;contig00002;	3582-4367;4370-5665;295434-297146;	786;1296;1713;	v1.0 (11-03-2020)	-
AUSMDU00019713	-	O89	H21	O89:H21	-	Based on 3 allele(s)	wzm:0.941;wzt:0.936;fliC:1;	O89-1-wzm-origin;O89-4-wzt;H21-10-fliC;	94.103;93.625;99.864;	100;100;100;	contig00081;contig00081;contig00068;	5513-6292;4754-5506;16692-18167;	780;753;1476;	v1.0 (11-03-2020)	High similarity O-antigen group 15:O89/O101/O162 as per A.Iguchi et.al (PMID: 25428893)
TEA_E7562	-	O43	H2	O43:H2	-	Based on 3 allele(s)	wzx:1;wzy:0.78;fliC:1;	O43-1-wzx-origin;O43-2-wzy-origin;H2-16-fliC;	100;100;100;	100;78;100;	CADGIJ010000098.1;CADGIJ010000138.1;CADGIJ010000038.1;	9478-10791;1-943;150226-151719;	1314;943;1494;	v1.0 (11-03-2020)	-
SRR7724804	-	O25	H4	O25:H4	-	Based on 3 allele(s)	wzx:0.96;wzy:0.957;fliC:1;	O25-1-wzx-origin;O25-2-wzy-origin;H4-2-fliC-origin;	96.032;95.673;99.905;	100;100;100;	contig00044;contig00044;contig00013;	8928-10187;12340-13402;64966-66015;	1260;1063;1050;	v1.0 (11-03-2020)	-
AusGEM_00952	-	O11	H21	O11:H21	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O11-1-wzx-origin;O11-2-wzy-origin;H21-9-fliC;	100;100;100;	100;100;100;	contig00009;contig00009;contig00007;	43596-44831;41630-42865;168072-169547;	1236;1236;1476;	v1.0 (11-03-2020)	-
AUSMDU00009732	-	-	H9	-:H9	-	Based on 1 allele(s)	fliC:1;	H9-3-fliC;	100;	100;	contig00001;	357946-359958;	2013;	v1.0 (11-03-2020)	-
AUSMDU00008001	-	-	H18	-:H18	-	Based on 1 allele(s)	fliC:0.97;	H18-2-fliC;	97.187;	100;	contig00013;	46428-48098;	1671;	v1.0 (11-03-2020)	-
SRR4241796	-	O7	H45	O7:H45	-	Based on 2 allele(s)	wzx:1;fliC:0.99;	O7-17-wzx;H45-5-fliC;	100;99.414;	100;100;	contig00014;contig00053;	1884-3307;29122-30828;	1424;1707;	v1.0 (11-03-2020)	-
AUSMDU00011325	-	-	H30	-:H30	-	Based on 1 allele(s)	fliC:1;	H30-2-fliC;	100;	100;	contig00008;	119870-121582;	1713;	v1.0 (11-03-2020)	-
AusGEM_00268	-	O2	H5	O2:H5	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O2-7-wzx;O2-16-wzy;H5-2-fliC-origin;	100;100;100;	100;100;100;	contig00020;contig00020;contig00008;	30003-31265;32977-33939;80498-81808;	1263;963;1311;	v1.0 (11-03-2020)	High similarity O-antigen group 7:O2/O50 as per A.Iguchi et.al (PMID: 25428893)
AusGEM_01326	-	O6	H31	O6:H31	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O6-1-wzx-origin;O6-26-wzy;H31-2-fliC-origin;	100;100;99.94;	100;100;100;	contig00002;contig00002;contig00007;	527099-528355;528355-529698;112276-113943;	1257;1344;1668;	v1.0 (11-03-2020)	-
SRR11355604	-	O51	H49	O51:H49	-	Based on 3 allele(s)	wzx:0.54;wzy:1;fliC:1;	O51-1-wzx-origin;O51-2-wzy-origin;H49-6-fliC;	100;100;99.941;	54;100;100;	contig00030;contig00030;contig00006;	1-839;1715-2752;29854-31548;	839;1038;1695;	v1.0 (11-03-2020)	-
TEA_B1900	-	O108	H10	O108:H10	-	Based on 3 allele(s)	wzx:1;wzy:0.81;fliC:1;	O108-1-wzx-origin;O108-2-wzy-origin;H10-17-fliC;	100;100;99.842;	100;81;100;	CADHCO010000231.1;CADHCO010000231.1;CADHCO010000018.1;	703-1905;1925-2930;13447-14709;	1203;1006;1263;	v1.0 (11-03-2020)	-
AUSMDU00005011	-	O15	H18	O15:H18	-	Based on 3 allele(s)	wzx:1;wzy:0.58;fliC:1;	O15-4-wzx;O15-9-wzy;H18-1-fliC-origin;	100;100;100;	100;58;100;	contig00143;contig00182;contig00003;	708-1952;1-687;30280-31944;	1245;687;1665;	v1.0 (11-03-2020)	-
AUSMDU00046798	-	O8	H21	O8:H21	-	Based on 3 allele(s)	wzm:1;wzt:0.998;fliC:1;	O8-1-wzm-origin;O8-3-wzt-origin;H21-10-fliC;	100;99.835;99.797;	100;100;100;	contig00032;contig00032;contig00027;	19729-20523;18515-19729;7045-8520;	795;1215;1476;	v1.0 (11-03-2020)	-
AUSMDU00019683	-	-	H5	-:H5	-	Based on 1 allele(s)	fliC:1;	H5-6-fliC;	100;	100;	contig00023;	62193-63502;	1310;	v1.0 (11-03-2020)	-
SRR11094188	-	O92	H10	O92:H10	-	Based on 3 allele(s)	wzm:1;wzt:1;fliC:1;	O92-3-wzm;O92-4-wzt;H10-17-fliC;	100;100;100;	100;100;100;	contig00047;contig00047;contig00016;	10071-10871;9318-10067;13126-14388;	801;750;1263;	v1.0 (11-03-2020)	-
AUSMDU00010589	-	O16	H5	O16:H5	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O16-1-wzx-origin;O16-2-wzy-origin;H5-7-fliC;	100;100;100;	100;100;100;	contig00002;contig00002;contig00013;	27358-28605;25081-26247;114649-115958;	1248;1167;1310;	v1.0 (11-03-2020)	-
AUSMDU00031764	-	O75	H5	O75:H5	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O75-6-wzx;O75-11-wzy;H5-6-fliC;	100;100;100;	100;100;100;	contig00002;contig00002;contig00015;	586318-587850;580346-581419;58916-60225;	1533;1074;1310;	v1.0 (11-03-2020)	-
SRR14160945	-	O25	H5	O25:H5	-	Based on 3 allele(s)	wzx:0.999;wzy:0.58;fliC:1;	O25-1-wzx-origin;O25-5-wzy;H5-13-fliC;	99.921;100;100;	100;58;100;	contig00023;contig00023;contig00025;	63971-65230;67387-68000;14943-16253;	1260;614;1311;	v1.0 (11-03-2020)	-
AUSMDU00038293	-	O118/O151	H12	O118/O151:H12	-	Based on 2 allele(s)	wzx:1;fliC:1;	O118-1-wzx-origin/O151-1-wzx-origin;H12-4-fliC-origin;	100;99.944;	100;100;	contig00025;contig00004;	61849-63069;198188-199975;	1221;1788;	v1.0 (11-03-2020)	High similarity O-antigen group 3:O118/O151 as per A.Iguchi et.al (PMID: 25428893)
TEA_E2018	-	O89	H9	O89:H9	-	Based on 3 allele(s)	wzm:0.941;wzt:0.936;fliC:1;	O89-1-wzm-origin;O89-4-wzt;H9-3-fliC;	94.103;93.625;100;	100;100;100;	CADGQD010000159.1;CADGQD010000159.1;CADGQD010000038.1;	3607-4386;4393-5145;7012-9024;	780;753;2013;	v1.0 (11-03-2020)	High similarity O-antigen group 15:O89/O101/O162 as per A.Iguchi et.al (PMID: 25428893)
AusGEM_00044	-	O11	H15	O11:H15	-	Based on 3 allele(s)	wzx:1;wzy:0.998;fliC:1;	O11-3-wzx;O11-6-wzy;H15-1-fliC-origin;	100;99.757;100;	100;100;100;	contig00054;contig00054;contig00013;	10217-11452;8251-9486;90811-92499;	1236;1236;1689;	v1.0 (11-03-2020)	-
AUSMDU00034032	-	O16	H5	O16:H5	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O16-1-wzx-origin;O16-2-wzy-origin;H5-7-fliC;	100;100;100;	100;100;100;	contig00006;contig00006;contig00009;	179699-180946;182057-183223;126702-128011;	1248;1167;1310;	v1.0 (11-03-2020)	-
AusGEM_01782	-	O157	H11	O157:H11	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:0.58;	O157-5-wzx-origin;O157-9-wzy-origin;H11-10-fliC;	100;100;100;	100;100;58;	contig00012;contig00012;contig00037;	29982-31373;32075-33259;110-949;	1392;1185;840;	v1.0 (11-03-2020)	-
TEA_TA111	-	-	H14	-:H14	-	Based on 1 allele(s)	fliC:1;	H14-4-fliC;	100;	100;	CADHJR010000167.1;	5153-6805;	1653;	v1.0 (11-03-2020)	-
AusGEM_00246	-	O88	H25	O88:H25	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O88-1-wzx-origin;O88-2-wzy-origin;H25-2-fliC-origin;	100;100;100;	100;100;100;	contig00025;contig00025;contig00001;	45895-47352;48281-49555;62164-63495;	1458;1275;1332;	v1.0 (11-03-2020)	-
TEA_E9872	-	O185	H16	O185:H16	-	Based on 3 allele(s)	wzx:0.54;wzy:0.7;fliC:1;	O185-3-wzx;O185-4-wzy;H16-27-fliC;	100;100;100;	54;70;100;	CADGGN010000124.1;CADGGN010000086.1;CADGGN010000017.1;	215-993;675-1630;32849-34423;	779;956;1575;	v1.0 (11-03-2020)	-
AUSMDU00013443	-	O25	H4	O25:H4	-	Based on 3 allele(s)	wzx:0.96;wzy:0.78;fliC:1;	O25-1-wzx-origin;O25-2-wzy-origin;H4-2-fliC-origin;	96.032;96.279;100;	100;81;100;	contig00030;contig00083;contig00033;	58158-59417;1-860;24093-25142;	1260;860;1050;	v1.0 (11-03-2020)	-
TEA_W3_17	-	O11	H25	O11:H25	-	Based on 3 allele(s)	wzx:0.96;wzy:0.53;fliC:1;	O11-1-wzx-origin;O11-2-wzy-origin;H25-2-fliC-origin;	100;100;100;	96;53;100;	CADGPI010000171.1;CADGPI010000179.1;CADGPI010000035.1;	160-1346;1-652;34374-35705;	1187;652;1332;	v1.0 (11-03-2020)	-
AusGEM_01591	-	O18	H7	O18:H7	-	Based on 3 allele(s)	wzx:0.92;wzy:1;fliC:1;	O18-7-wzx;O18-12-wzy;H7-6-fliC-origin;	100;100;100;	92;100;100;	contig00003;contig00003;contig00003;	232166-233316;230920-232109;141309-143066;	1151;1190;1758;	v1.0 (11-03-2020)	-
AUSMDU00067157	-	O1	H6	O1:H6	-	Based on 3 allele(s)	wzx:1;wzy:0.58;fliC:1;	O1-1-wzx-origin;O1-7-wzy;H6-17-fliC;	100;100;99.637;	100;58;100;	contig00015;contig00015;contig00017;	119994-121220;123488-124070;11133-12779;	1227;583;1653;	v1.0 (11-03-2020)	-
TEA_H615	-	O1	H7	O1:H7	-	Based on 2 allele(s)	wzx:1;fliC:1;	O1-1-wzx-origin;H7-3-fliC-origin;	100;100;	100;100;	CADHPQ010000048.1;CADHPQ010000072.1;	791-2017;7095-8852;	1227;1758;	v1.0 (11-03-2020)	-
SRR7790750	-	O157	H7	O157:H7	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O157-1-wzx-origin;O157-118-wzy;H7-1-fliC-origin;	100;100;100;	100;100;100;	contig00018;contig00018;contig00027;	64889-66280;63021-64187;44011-45768;	1392;1167;1758;	v1.0 (11-03-2020)	-
SRR7724725	-	O18	H49	O18:H49	-	Based on 3 allele(s)	wzx:0.999;wzy:0.997;fliC:1;	O18-7-wzx;O18-12-wzy;H49-3-fliC;	99.92;99.664;100;	100;100;100;	contig00070;contig00070;contig00055;	1385-2632;138-1328;10018-11712;	1248;1191;1695;	v1.0 (11-03-2020)	-
AUSMDU00040856	-	O22	H18	O22:H18	-	Based on 3 allele(s)	wzx:0.998;wzy:0.998;fliC:0.99;	O22-1-wzx-origin;O22-3-wzy-origin;H18-2-fliC;	99.838;99.757;98.679;	100;100;100;	contig00085;contig00085;contig00029;	1095-2330;1095-2330;7137-8801;	1236;1236;1665;	v1.0 (11-03-2020)	-
AUSMDU00011824	-	O25	H4	O25:H4	-	Based on 3 allele(s)	wzx:0.96;wzy:0.957;fliC:1;	O25-1-wzx-origin;O25-2-wzy-origin;H4-2-fliC-origin;	96.032;95.673;100;	100;100;100;	contig00002;contig00002;contig00014;	33718-34977;30503-31565;38315-39364;	1260;1063;1050;	v1.0 (11-03-2020)	-
TEA_TA135	-	-	H21	-:H21	-	Based on 1 allele(s)	fliC:1;	H21-12-fliC;	100;	100;	CADHLA010000203.1;	13288-14763;	1476;	v1.0 (11-03-2020)	-
AusGEM_01223	-	O83	H27	O83:H27	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O83-3-wzx-origin;O83-2-wzy-origin;H27-7-fliC;	100;100;100;	100;100;100;	contig00006;contig00006;contig00006;	233116-234492;231884-233119;54820-56196;	1377;1236;1377;	v1.0 (11-03-2020)	-
AusGEM_01022	-	O15	H11	O15:H11	-	Based on 3 allele(s)	wzx:1;wzy:0.999;fliC:1;	O15-1-wzx-origin;O15-2-wzy-origin;H11-4-fliC;	100;99.915;100;	100;100;100;	contig00301;contig00167;contig00002;	168-1412;139-1317;28397-29855;	1245;1179;1459;	v1.0 (11-03-2020)	-
AusGEM_01669	-	O11	H25	O11:H25	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O11-4-wzx;O11-5-wzy;H25-14-fliC;	100;100;100;	100;100;100;	contig00024;contig00024;contig00010;	6960-8195;8926-10161;56000-57319;	1236;1236;1320;	v1.0 (11-03-2020)	-
AUSMDU00011818	-	O1	H6	O1:H6	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O1-1-wzx-origin;O1-7-wzy;H6-17-fliC;	100;100;99.637;	100;100;100;	contig00032;contig00032;contig00015;	41505-42731;38233-39237;11133-12779;	1227;1005;1653;	v1.0 (11-03-2020)	-
SRR5936493	-	O8	H9	O8:H9	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O8-5-wzx-origin;O8-7-wzy-origin;H9-1-fliC-origin;	100;100;99.95;	100;100;100;	contig00003;contig00003;contig00001;	101504-102691;102681-103922;421775-423787;	1188;1242;2013;	v1.0 (11-03-2020)	-
AUSMDU00021413	-	O26	H11	O26:H11	-	Based on 3 allele(s)	wzx:1;wzy:0.999;fliC:1;	O26-1-wzx-origin;O26-2-wzy-origin;H11-4-fliC;	100;99.902;100;	100;100;100;	contig00009;contig00009;contig00008;	101545-102807;102873-103895;31845-33303;	1263;1023;1459;	v1.0 (11-03-2020)	-
