ID	Tx:2500	Tx:2250	Tx:2000	Tx:1750	Tx:1500	Tx:1250	Tx:1000	Tx:750	Tx:500	Tx:400	Tx:300	Tx:200	Tx:150	Tx:100	Tx:75	Tx:50	Tx:25	Tx:10	Tx:9	Tx:8	Tx:7	Tx:6	Tx:5	Tx:4	Tx:3	Tx:2	Tx:1	Tx:0
AusGEM_00214	1	18	18	13	105	105	52	252	34	69	14	597	298	298	298	1192	596	596	596	596	596	298	149	149	149	156	418	UC
AusGEM_00215	1	18	18	13	105	105	52	252	34	69	14	597	298	298	298	1192	596	596	596	596	596	298	149	149	149	156	418	UC
AusGEM_00216	1	18	18	13	105	105	52	252	34	69	14	597	298	298	298	1192	596	596	596	596	596	298	149	149	149	156	418	UC
AusGEM_00217	1	18	18	13	105	105	52	252	34	69	14	597	298	298	298	1192	596	596	596	596	596	298	149	149	149	UC	UC	UC
AusGEM_00218	1	18	18	13	105	105	52	252	34	69	14	597	298	298	298	1192	596	596	596	596	596	298	149	149	149	156	418	UC
AusGEM_00219	1	14	3	85	85	21	395	395	98	98	430	108	54	421	421	421	420	52	1107	1107	1107	553	553	553	276	276	276	UC
AusGEM_00220	1	14	3	85	85	21	395	395	98	98	430	108	54	421	421	421	420	52	1107	1107	1107	553	553	553	276	276	276	UC
AusGEM_00221	1	18	18	13	105	105	52	252	97	24	125	160	746	746	746	746	746	186	186	186	186	93	93	93	565	141	150	UC
AusGEM_00222	1	2	8	88	88	89	149	153	76	194	77	36	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_00223	1	18	18	13	105	105	52	252	97	24	125	160	746	746	746	746	746	186	186	186	186	93	93	93	565	141	150	UC
AusGEM_00224	1	18	18	13	105	105	52	252	97	24	125	160	746	746	746	746	746	186	186	186	186	93	93	93	565	141	150	UC
AusGEM_00225	1	18	18	13	105	105	52	252	97	24	125	160	746	746	746	746	746	186	186	186	186	93	93	93	565	141	150	UC
AusGEM_00226	1	14	11	30	60	60	60	60	41	37	32	322	10	104	6	283	357	366	366	366	183	183	183	183	183	183	183	UC
AusGEM_00227	1	14	11	30	60	60	60	60	41	37	32	322	10	104	6	283	357	366	366	366	183	183	183	183	183	183	183	UC
AusGEM_00228	1	18	18	13	105	105	52	252	34	69	14	337	337	168	532	532	532	1064	1064	532	532	532	532	532	532	176	140	UC
AusGEM_00229	1	18	18	13	105	105	52	252	34	69	14	337	337	168	532	532	532	1064	1064	532	532	532	532	532	532	176	140	UC
AusGEM_00230	1	18	18	13	105	105	52	252	34	69	14	337	337	168	532	532	532	1064	1064	532	532	532	532	532	532	176	140	UC
AusGEM_00231	1	18	18	13	105	105	52	252	34	69	14	337	337	168	532	532	532	1064	1064	532	532	532	532	532	532	176	UC	UC
AusGEM_00232	1	18	18	13	105	105	52	252	34	69	14	337	337	168	532	532	532	1064	1064	532	532	532	532	532	532	176	140	UC
AusGEM_00233	1	18	18	13	105	105	52	252	34	69	14	140	809	809	404	202	667	758	758	379	379	379	189	245	245	245	187	UC
AusGEM_00234	1	2	9	31	109	48	96	283	567	567	567	1134	1134	567	283	566	141	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_00235	1	7	48	48	24	88	20	562	562	562	17	408	409	204	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_00236	1	8	87	21	57	57	57	229	114	114	228	228	117	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_00238	1	18	18	13	105	105	52	252	34	69	14	337	337	168	532	532	532	1064	1064	532	532	532	532	532	532	176	140	UC
AusGEM_00239	1	18	18	13	105	105	52	252	34	69	14	337	337	168	532	532	532	1064	1064	532	532	532	532	532	532	1251	1251	UC
AusGEM_00240	1	18	18	13	105	105	52	252	34	69	14	337	337	168	532	532	532	1064	1064	532	532	532	532	532	532	1251	1251	UC
AusGEM_00241	1	3	31	62	107	107	214	213	362	181	84	168	252	76	84	51	1766	441	441	220	220	220	220	110	110	110	110	UC
AusGEM_00242	1	3	31	62	107	107	214	213	362	181	84	168	252	76	84	51	1766	441	441	220	220	220	220	110	110	110	110	UC
AusGEM_00243	1	3	31	62	107	107	214	213	362	181	84	168	252	76	84	51	1766	441	441	220	220	220	220	110	110	110	110	UC
AusGEM_00244	1	3	31	62	107	107	214	213	362	181	84	168	252	76	84	51	1766	441	441	220	220	220	220	110	110	110	110	UC
AusGEM_00245	1	18	18	13	105	105	52	252	34	69	14	140	809	809	404	202	667	758	758	379	379	379	189	UC	UC	UC	UC	UC
AusGEM_00246	1	7	45	15	36	36	36	35	29	105	47	314	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_00247	1	3	31	62	107	107	214	213	362	181	84	168	252	76	84	51	1766	441	441	220	220	220	220	110	110	110	110	UC
AusGEM_00248	1	3	31	62	107	107	214	213	18	899	899	899	449	898	898	898	898	898	898	898	898	898	449	449	449	449	224	UC
AusGEM_00249	1	3	31	62	107	107	214	213	18	899	899	899	449	898	898	898	898	898	898	898	898	898	449	449	449	449	224	UC
AusGEM_00250	1	3	31	62	107	107	214	213	362	181	84	168	252	76	84	51	1766	441	441	220	220	220	220	110	110	110	110	UC
AusGEM_00251	1	13	104	104	208	208	208	208	208	833	833	833	416	416	416	416	416	416	416	416	416	416	416	208	208	208	208	UC
AusGEM_00252	1	13	104	104	208	208	208	208	208	833	833	833	416	416	416	416	416	416	416	416	416	416	416	208	208	208	208	UC
AusGEM_00253	1	18	18	13	105	105	52	252	34	69	14	140	809	809	404	202	667	758	758	379	379	379	189	245	245	245	UC	UC
AusGEM_00254	1	18	18	13	105	105	52	252	34	69	14	140	809	809	404	202	667	758	758	379	379	379	189	245	245	245	187	UC
AusGEM_00255	1	18	18	13	105	105	52	252	34	69	14	140	809	809	404	202	667	758	758	379	379	379	189	245	245	245	187	UC
AusGEM_00256	1	18	18	13	105	105	52	252	34	69	14	140	809	809	404	202	667	758	758	379	379	379	189	245	245	245	187	UC
AusGEM_00257	1	18	18	13	105	105	52	252	34	69	14	140	187	203	101	117	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_00258	1	7	45	2	7	162	40	40	182	91	31	11	707	707	707	707	707	88	269	269	134	134	UC	UC	UC	UC	UC	UC
AusGEM_00259	1	4	13	41	20	31	62	177	17	223	64	75	401	401	526	526	263	861	861	861	861	430	430	430	430	430	430	UC
AusGEM_00260	1	2	9	31	109	48	96	283	567	567	567	1134	1134	567	283	566	141	514	257	128	426	426	426	106	227	227	UC	UC
AusGEM_00261	1	4	13	41	20	31	62	177	17	223	64	75	401	401	526	526	263	861	861	861	861	430	430	430	430	430	430	UC
AusGEM_00262	1	3	31	62	107	107	214	213	362	181	84	168	252	436	791	197	394	1736	1736	1736	434	434	434	217	54	UC	UC	UC
AusGEM_00263	1	3	31	62	107	107	214	213	362	181	84	168	411	205	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_00264	1	2	8	10	10	12	19	14	46	8	222	111	111	222	874	437	875	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_00265	1	3	31	62	107	107	214	213	362	181	84	168	252	436	791	197	394	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_00266	1	3	31	62	107	107	214	213	362	181	84	168	252	436	791	197	394	1736	1736	1736	434	434	434	217	54	UC	UC	UC
AusGEM_00267	1	7	45	2	7	162	40	40	182	91	31	11	707	707	707	707	707	88	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_00268	1	14	11	30	60	60	60	60	191	191	445	222	222	444	444	444	355	1017	1017	1017	1017	1017	1017	1017	1017	254	254	UC
AusGEM_00269	1	14	11	30	60	60	60	60	191	191	445	222	222	444	444	444	355	1017	1017	1017	1017	1017	1017	1017	1017	254	254	UC
AusGEM_00270	1	14	11	30	60	60	60	60	191	191	445	222	222	444	444	444	355	1017	1017	1017	1017	1017	1017	1017	1017	254	254	UC
AusGEM_00271	1	2	8	10	10	12	19	69	8	99	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_00272	1	2	8	4	117	117	58	29	188	188	443	443	55	440	189	126	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_00273	1	3	31	62	107	107	214	213	18	400	400	400	800	800	800	400	905	113	204	204	204	102	102	102	102	102	UC	UC
AusGEM_00274	1	3	31	62	107	107	214	213	18	400	400	400	800	800	800	400	905	113	204	204	204	102	102	102	102	102	277	UC
AusGEM_00275	1	3	31	62	107	107	214	213	18	400	400	400	800	800	800	400	905	113	204	204	204	102	102	102	102	102	277	UC
AusGEM_00276	1	3	31	62	107	107	214	213	18	400	400	400	800	800	800	400	905	113	204	204	204	102	102	102	102	102	277	UC
AusGEM_00277	1	3	31	62	107	107	214	213	18	400	400	400	800	800	800	400	905	113	204	204	204	102	102	102	102	102	277	UC
AusGEM_00278	1	3	31	62	107	107	214	213	18	400	400	400	800	800	800	400	905	113	204	204	204	102	102	102	102	102	277	UC
AusGEM_00279	1	3	31	62	107	107	214	213	18	400	400	400	800	800	800	400	905	113	204	204	204	102	102	102	102	102	277	UC
AusGEM_00280	1	2	8	10	10	12	55	6	26	127	387	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_00281	1	3	31	62	107	107	214	213	18	400	400	400	800	800	800	400	905	113	204	204	204	102	102	102	102	102	277	UC
AusGEM_00282	1	18	18	13	105	105	52	252	97	24	125	329	329	329	329	329	117	2137	1068	1068	1068	1068	1068	534	534	267	UC	UC
AusGEM_00283	1	3	31	62	107	107	214	213	18	400	400	400	800	800	800	400	905	113	204	204	204	102	102	102	102	102	277	UC
AusGEM_00285	1	3	31	62	107	107	214	213	362	181	84	168	411	205	43	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_00286	1	18	18	13	105	105	52	252	34	69	14	653	326	163	40	509	509	509	509	509	509	509	254	795	795	397	99	UC
AusGEM_00287	1	18	18	13	105	105	52	252	34	69	14	653	326	163	40	509	509	509	509	509	509	509	254	795	795	397	99	UC
AusGEM_00288	1	18	18	13	105	105	52	252	34	69	14	653	326	163	40	509	509	509	509	509	509	509	254	UC	UC	UC	UC	UC
AusGEM_00289	1	18	18	13	105	105	52	252	34	69	14	653	326	163	40	509	509	509	509	509	509	509	254	795	795	397	99	UC
AusGEM_00290	1	4	13	41	20	31	62	177	17	223	81	10	25	311	77	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_00291	1	2	9	31	109	48	96	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_00292	1	3	31	62	107	107	214	271	271	33	140	430	348	174	108	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_00293	1	18	18	13	105	105	52	252	97	24	125	329	329	329	329	329	117	2137	1068	1068	1068	1068	1068	534	534	267	201	UC
AusGEM_00294	1	2	8	4	53	26	37	135	107	53	855	855	213	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_00295	1	4	13	41	20	31	62	177	17	223	64	75	161	97	2185	325	162	944	944	944	944	944	758	758	189	549	274	UC
AusGEM_00296	1	4	13	41	20	31	62	177	17	223	64	75	161	97	2185	325	162	944	944	944	944	944	758	758	189	549	274	UC
AusGEM_00297	1	4	13	41	20	31	62	177	17	223	64	75	161	97	2185	325	162	944	944	944	944	944	758	758	189	549	274	UC
AusGEM_00298	1	4	13	41	20	31	62	177	17	223	64	75	161	97	2185	325	162	944	944	944	944	944	758	758	189	549	274	UC
AusGEM_00299	1	4	13	41	20	31	62	177	17	223	64	75	161	97	2185	325	162	944	944	944	944	944	758	758	189	549	274	UC
AusGEM_00301	1	4	13	41	20	31	62	177	17	223	64	75	161	97	2185	325	162	944	944	944	944	944	758	758	189	549	274	UC
AusGEM_00302	1	18	18	13	105	105	52	252	34	69	123	514	514	257	128	479	239	98	98	98	98	98	98	UC	UC	UC	UC	UC
AusGEM_00303	1	18	18	13	105	105	52	252	34	69	123	514	514	257	128	479	239	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_00305	1	18	18	13	105	105	52	252	34	69	123	514	514	257	128	479	239	98	98	98	98	98	98	199	199	199	UC	UC
AusGEM_00306	1	18	18	13	105	105	52	252	34	69	123	514	514	257	128	479	239	98	98	98	98	98	98	199	199	199	135	UC
AusGEM_00307	1	18	18	13	105	105	52	252	34	69	123	514	514	257	128	479	239	98	98	98	98	98	98	199	199	199	135	UC
AusGEM_00308	1	4	13	41	20	31	62	177	17	223	64	75	161	97	2185	325	162	944	944	944	944	944	758	758	189	549	274	UC
AusGEM_00309	1	4	13	41	20	31	62	177	17	223	64	75	161	97	2185	325	162	944	944	944	944	944	758	758	189	549	274	UC
AusGEM_00311	1	4	13	41	20	31	62	177	17	223	64	75	161	97	2185	325	162	944	944	944	944	944	758	758	189	549	274	UC
AusGEM_00312	1	4	13	41	20	31	62	177	17	223	64	75	161	97	2185	325	162	944	944	944	944	944	758	758	189	UC	UC	UC
AusGEM_00313	1	14	11	30	60	60	60	60	191	191	445	222	222	444	444	444	355	218	218	218	218	109	109	UC	UC	UC	UC	UC
AusGEM_00314	1	14	11	30	60	60	60	60	41	37	19	44	710	710	355	88	250	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_00315	1	18	18	13	105	105	52	252	97	24	125	329	329	329	329	329	117	2137	1068	1068	1068	1068	1068	534	534	267	201	UC
AusGEM_00316	1	14	11	30	60	60	60	60	41	37	19	44	710	710	355	88	250	947	947	947	947	473	584	584	584	146	UC	UC
AusGEM_00317	1	14	11	30	60	60	60	60	41	37	19	44	710	710	355	88	250	947	947	947	947	473	584	584	584	146	134	UC
AusGEM_00318	1	14	11	30	60	60	60	60	41	37	19	44	710	710	355	88	250	947	947	947	947	473	584	584	584	146	134	UC
AusGEM_00319	1	2	8	10	10	12	19	14	46	217	27	556	556	278	556	278	1351	675	675	675	675	675	675	337	337	168	84	UC
AusGEM_00320	1	2	8	10	10	12	19	14	46	217	27	556	556	278	556	278	1351	675	675	675	675	675	675	337	337	168	84	UC
AusGEM_00321	1	2	8	10	10	12	19	14	46	217	27	556	556	278	556	278	1351	675	675	675	675	675	675	337	337	168	84	UC
AusGEM_00323	1	18	18	13	105	105	52	252	97	24	125	160	339	169	169	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_00324	1	14	11	30	60	60	60	60	191	191	445	222	222	444	444	444	355	1029	1029	514	514	257	257	257	257	128	75	UC
AusGEM_00325	1	14	11	30	60	60	60	60	191	191	445	222	222	444	444	444	355	1029	1029	514	514	257	257	257	257	128	75	UC
AusGEM_00326	1	18	18	13	105	105	52	252	97	24	125	329	329	329	329	329	117	2137	1068	1068	1068	1068	1068	534	534	267	201	UC
AusGEM_00327	1	14	11	30	60	60	60	60	191	191	445	222	222	444	444	444	355	1029	1029	514	514	257	257	257	257	128	UC	UC
AusGEM_00328	1	14	11	30	60	60	60	60	191	191	445	222	222	444	444	444	355	1029	1029	514	514	257	257	257	257	128	75	UC
AusGEM_00329	1	14	11	30	60	60	60	60	191	191	445	222	222	444	444	444	355	1029	1029	514	514	257	257	257	257	128	75	UC
AusGEM_00330	1	14	11	30	60	60	60	60	191	191	445	222	222	444	444	444	893	223	223	223	223	223	111	55	2165	1082	67	UC
AusGEM_00331	1	14	11	30	60	60	60	60	191	191	445	222	222	444	444	444	893	223	223	223	223	223	111	55	UC	UC	UC	UC
AusGEM_00332	1	14	11	30	60	60	60	60	191	191	445	222	222	444	444	444	893	223	223	223	223	223	111	55	2165	1082	67	UC
AusGEM_00333	1	14	11	30	60	60	60	60	191	191	445	222	222	444	444	444	893	223	223	223	223	223	111	55	2165	1082	67	UC
AusGEM_00334	1	14	11	30	60	60	60	60	191	191	445	222	222	444	444	444	355	183	91	556	556	556	556	556	556	278	UC	UC
AusGEM_00335	1	14	11	30	60	60	60	60	191	191	445	222	222	444	444	444	355	183	91	556	556	556	556	556	556	278	354	UC
AusGEM_00336	1	14	11	30	60	60	60	60	191	191	445	222	222	444	444	444	355	183	91	556	556	556	556	556	556	278	354	UC
AusGEM_00337	1	2	9	31	109	48	96	283	567	567	567	1134	1134	567	283	566	141	514	257	128	426	426	426	106	227	227	210	UC
AusGEM_00338	1	14	3	171	171	85	331	165	330	165	534	286	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_00339	1	6	25	70	140	140	70	149	149	18	115	58	26	31	8	41	865	216	108	108	538	538	538	538	269	122	UC	UC
AusGEM_00340	1	2	8	10	10	12	55	6	43	77	5	629	629	629	314	157	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_00341	1	14	93	163	163	163	163	163	155	106	485	485	485	4	1118	279	98	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_00342	1	14	93	163	163	163	163	163	155	106	485	485	485	4	1118	279	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_00343	1	14	11	28	56	7	34	68	32	19	30	861	6	420	52	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_00344	1	15	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_00345	1	2	8	10	10	12	55	6	43	77	5	629	629	629	314	157	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_00346	1	6	25	70	140	140	70	149	149	18	115	58	26	31	8	41	865	216	108	108	538	538	538	538	269	UC	UC	UC
AusGEM_00347	1	20	80	160	160	320	320	320	641	641	641	640	640	640	320	640	320	320	320	320	320	320	320	320	320	160	80	UC
AusGEM_00348	1	20	80	160	160	320	320	320	641	641	641	640	640	640	320	640	320	320	320	320	320	320	320	320	320	160	80	UC
AusGEM_00349	1	14	26	42	123	123	123	246	123	61	225	299	149	427	96	19	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_00350	1	14	93	163	163	163	163	163	155	106	485	485	485	4	38	36	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_00351	1	7	45	12	54	355	355	355	355	355	355	355	355	144	36	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_00352	1	2	8	4	53	26	37	135	107	53	855	855	213	808	808	404	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_00353	1	4	13	50	74	37	153	105	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_00354	1	2	8	10	10	46	13	17	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_00356	1	7	48	48	24	88	20	65	39	374	187	427	374	187	302	604	302	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_00357	1	6	25	92	92	369	369	369	369	369	817	817	819	819	819	204	102	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_00358	1	4	13	50	22	167	167	167	83	216	108	84	130	215	53	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_00359	1	14	93	163	163	163	163	163	155	106	485	485	485	4	1118	279	470	470	470	470	235	235	235	235	235	117	117	UC
AusGEM_00360	1	7	45	22	19	29	97	104	52	299	149	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_00361	1	14	93	163	163	163	163	163	155	106	485	485	485	4	1118	279	470	470	470	470	235	235	235	235	235	117	117	UC
AusGEM_00363	1	2	8	17	29	6	102	102	102	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_00365	1	18	18	13	105	105	52	252	97	24	125	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_00366	1	5	39	39	39	78	78	4	283	70	4	97	801	801	350	25	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_00367	1	2	8	10	10	12	19	38	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_00368	1	7	48	48	24	88	20	65	39	374	187	427	39	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_00369	1	14	11	28	56	7	34	68	32	19	29	166	12	423	211	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_00370	1	14	93	163	163	163	163	163	155	106	485	485	485	4	38	829	828	51	25	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_00371	1	7	45	2	7	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_00372	1	7	45	15	36	36	36	35	19	204	1022	511	255	127	1484	742	23	125	125	125	125	125	125	125	125	125	541	UC
AusGEM_00373	1	14	10	65	130	130	130	260	65	222	24	5	385	192	192	492	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_00374	1	14	93	163	163	163	163	163	155	106	485	485	485	4	38	36	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_00375	1	14	91	45	211	211	105	22	372	372	186	186	373	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_00376	1	2	8	10	10	12	19	14	46	217	27	318	318	79	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_00378	1	7	45	2	118	207	414	414	103	141	66	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_00379	1	14	3	67	67	67	67	133	133	133	267	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_00380	1	7	45	46	119	2	92	20	305	305	305	1221	1221	610	152	258	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_00381	1	14	26	97	48	55	110	511	511	511	255	63	565	565	282	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_00382	1	7	45	15	306	306	306	306	306	306	153	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_00384	1	14	93	163	163	163	163	163	155	106	107	297	297	297	148	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_00385	1	14	93	38	38	38	180	90	45	65	165	115	192	212	66	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_00386	1	7	45	15	36	36	36	35	48	32	33	61	362	362	90	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_00387	1	14	3	171	171	85	331	165	330	165	162	305	152	44	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_00389	1	14	26	42	123	123	123	246	123	61	225	299	149	427	538	538	538	33	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_00390	1	14	3	78	78	157	157	39	310	155	527	527	527	263	32	143	728	728	728	728	728	728	728	728	364	182	91	UC
AusGEM_00391	1	14	3	78	78	157	157	39	310	155	527	527	527	263	32	143	728	728	728	728	728	728	728	728	364	182	91	UC
AusGEM_00392	1	14	93	163	163	163	163	163	155	106	485	485	485	4	65	273	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_00393	1	18	18	13	105	105	52	252	97	24	125	329	329	329	329	329	117	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_00394	1	1	70	141	283	283	283	141	141	35	10	256	128	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_00395	1	14	11	28	56	7	34	68	32	19	30	555	555	277	138	28	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_00396	1	14	93	163	163	163	163	163	155	106	485	485	485	4	38	74	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_00397	1	2	8	10	10	12	19	64	16	39	197	49	264	264	528	264	941	941	941	941	470	470	470	470	470	235	235	UC
AusGEM_00398	1	6	25	7	52	52	101	101	101	202	202	202	203	141	266	173	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_00399	1	2	8	10	10	12	19	64	16	39	197	49	264	264	528	264	941	941	941	941	470	470	470	470	470	235	235	UC
AusGEM_00400	1	14	93	163	163	163	163	163	155	106	485	485	485	4	38	74	40	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_00401	1	18	18	13	105	105	52	252	97	24	125	174	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_00403	1	5	63	63	239	59	7	117	37	101	18	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_00404	1	14	11	28	56	7	34	68	32	19	30	555	555	277	138	28	197	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_00405	1	14	10	65	130	130	130	260	65	90	135	135	430	860	430	430	861	430	215	215	215	107	53	UC	UC	UC	UC	UC
AusGEM_00406	1	5	63	63	239	59	7	117	37	101	18	679	169	84	11	673	21	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_00407	1	14	11	28	56	7	34	68	32	19	30	861	6	420	52	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_00408	1	7	45	46	119	17	104	76	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_00409	1	14	93	163	163	163	163	163	155	106	485	485	485	4	38	158	304	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_00410	1	14	10	65	130	130	130	260	65	222	24	5	729	729	729	364	729	364	364	364	182	182	182	182	45	118	UC	UC
AusGEM_00411	1	18	18	13	105	105	52	252	34	69	14	579	18	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_00412	1	14	10	65	130	130	130	260	65	222	24	5	186	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_00413	1	7	45	15	36	36	36	35	48	32	249	42	185	351	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_00414	1	14	93	163	163	163	163	163	155	106	485	485	485	4	38	74	40	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_00415	1	7	45	2	126	63	162	162	81	10	535	133	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
AusGEM_00416	1	14	3	67	67	67	67	133	133	133	267	1381	1381	690	690	78	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
